"SeasonID","League","team","Minuta","Gole"
2012,"serie-a","Genoa","81-90",4
2012,"serie-a","Inter","0-10",4
2012,"serie-a","Inter","11-20",5
2012,"serie-a","Inter","21-30",5
2012,"serie-a","Inter","31-40",4
2012,"serie-a","Inter","41-50",6
2012,"serie-a","Inter","51-60",8
2012,"serie-a","Inter","61-70",6
2012,"serie-a","Inter","71-80",3
2012,"serie-a","Inter","81-90",11
2012,"serie-a","Juventus","0-10",7
2012,"serie-a","Juventus","11-20",8
2012,"serie-a","Juventus","21-30",7
2012,"serie-a","Juventus","31-40",1
2012,"serie-a","Juventus","41-50",6
2012,"serie-a","Juventus","51-60",12
2012,"serie-a","Juventus","61-70",7
2012,"serie-a","Juventus","71-80",10
2012,"serie-a","Juventus","81-90",13
2012,"serie-a","Lazio","0-10",3
2012,"serie-a","Lazio","11-20",6
2012,"serie-a","Lazio","21-30",6
2012,"serie-a","Lazio","31-40",11
2012,"serie-a","Lazio","41-50",6
2012,"serie-a","Lazio","51-60",4
2012,"serie-a","Lazio","61-70",2
2012,"serie-a","Lazio","71-80",3
2012,"serie-a","Lazio","81-90",7
2012,"serie-a","Napoli","0-10",8
2012,"serie-a","Napoli","11-20",4
2012,"serie-a","Napoli","21-30",3
2012,"serie-a","Napoli","31-40",7
2012,"serie-a","Napoli","41-50",9
2012,"serie-a","Napoli","51-60",7
2012,"serie-a","Napoli","61-70",9
2012,"serie-a","Napoli","71-80",10
2012,"serie-a","Napoli","81-90",15
2012,"serie-a","Palermo","0-10",4
2012,"serie-a","Palermo","11-20",2
2012,"serie-a","Palermo","21-30",2
2012,"serie-a","Palermo","31-40",5
2012,"serie-a","Palermo","41-50",5
2012,"serie-a","Palermo","51-60",4
2012,"serie-a","Palermo","61-70",1
2012,"serie-a","Palermo","71-80",5
2012,"serie-a","Palermo","81-90",6
2012,"serie-a","Parma","11-20",1
2012,"serie-a","Parma","21-30",2
2012,"serie-a","Parma","31-40",6
2012,"serie-a","Parma","41-50",6
2012,"serie-a","Parma","51-60",5
2012,"serie-a","Parma","61-70",7
2012,"serie-a","Parma","71-80",7
2012,"serie-a","Parma","81-90",10
2012,"serie-a","Pescara","11-20",2
2012,"serie-a","Pescara","21-30",4
2012,"serie-a","Pescara","31-40",2
2012,"serie-a","Pescara","41-50",3
2012,"serie-a","Pescara","51-60",5
2012,"serie-a","Pescara","71-80",5
2012,"serie-a","Pescara","81-90",6
2012,"serie-a","Sampdoria","11-20",2
2012,"serie-a","Sampdoria","21-30",2
2012,"serie-a","Sampdoria","31-40",6
2012,"serie-a","Sampdoria","41-50",5
2012,"serie-a","Sampdoria","51-60",10
2012,"serie-a","Sampdoria","61-70",5
2012,"serie-a","Sampdoria","71-80",5
2012,"serie-a","Sampdoria","81-90",6
2012,"serie-a","Siena","0-10",2
2012,"serie-a","Siena","11-20",1
2012,"serie-a","Siena","21-30",5
2012,"serie-a","Siena","31-40",4
2012,"serie-a","Siena","41-50",3
2012,"serie-a","Siena","51-60",5
2012,"serie-a","Siena","61-70",5
2012,"serie-a","Siena","71-80",5
2012,"serie-a","Siena","81-90",5
2012,"serie-a","Torino","0-10",3
2012,"serie-a","Torino","11-20",2
2012,"serie-a","Torino","21-30",5
2012,"serie-a","Torino","31-40",5
2012,"serie-a","Torino","41-50",5
2012,"serie-a","Torino","51-60",6
2012,"serie-a","Torino","61-70",5
2012,"serie-a","Torino","71-80",7
2012,"serie-a","Torino","81-90",7
2012,"serie-a","Udinese","0-10",8
2012,"serie-a","Udinese","11-20",4
2012,"serie-a","Udinese","21-30",5
2012,"serie-a","Udinese","31-40",6
2012,"serie-a","Udinese","41-50",9
2012,"serie-a","Udinese","51-60",6
2012,"serie-a","Udinese","61-70",9
2012,"serie-a","Udinese","71-80",4
2012,"serie-a","Udinese","81-90",8
2013,"bundesliga","1. FC Nürnberg","0-10",4
2013,"bundesliga","1. FC Nürnberg","11-20",1
2013,"bundesliga","1. FC Nürnberg","21-30",5
2013,"bundesliga","1. FC Nürnberg","31-40",2
2013,"bundesliga","1. FC Nürnberg","41-50",8
2013,"bundesliga","1. FC Nürnberg","51-60",5
2013,"bundesliga","1. FC Nürnberg","61-70",5
2013,"bundesliga","1. FC Nürnberg","71-80",2
2013,"bundesliga","1. FC Nürnberg","81-90",5
2013,"bundesliga","1. FSV Mainz 05","0-10",4
2013,"bundesliga","1. FSV Mainz 05","11-20",6
2013,"bundesliga","1. FSV Mainz 05","21-30",3
2013,"bundesliga","1. FSV Mainz 05","31-40",3
2013,"bundesliga","1. FSV Mainz 05","41-50",4
2013,"bundesliga","1. FSV Mainz 05","51-60",4
2013,"bundesliga","1. FSV Mainz 05","61-70",9
2013,"bundesliga","1. FSV Mainz 05","71-80",6
2013,"bundesliga","1. FSV Mainz 05","81-90",11
2013,"bundesliga","B. Moenchengladbach","0-10",4
2013,"bundesliga","B. Moenchengladbach","11-20",5
2013,"bundesliga","B. Moenchengladbach","21-30",6
2013,"bundesliga","B. Moenchengladbach","31-40",10
2013,"bundesliga","B. Moenchengladbach","41-50",1
2013,"bundesliga","B. Moenchengladbach","51-60",7
2013,"bundesliga","B. Moenchengladbach","61-70",6
2013,"bundesliga","B. Moenchengladbach","71-80",11
2013,"bundesliga","B. Moenchengladbach","81-90",7
2013,"bundesliga","Bayer Leverkusen","0-10",4
2013,"bundesliga","Bayer Leverkusen","11-20",5
2013,"bundesliga","Bayer Leverkusen","21-30",11
2013,"bundesliga","Bayer Leverkusen","31-40",10
2013,"bundesliga","Bayer Leverkusen","41-50",5
2013,"bundesliga","Bayer Leverkusen","51-60",8
2013,"bundesliga","Bayer Leverkusen","61-70",3
2013,"bundesliga","Bayer Leverkusen","71-80",5
2013,"bundesliga","Bayer Leverkusen","81-90",7
2013,"bundesliga","Bayern Monachium","0-10",5
2013,"bundesliga","Bayern Monachium","11-20",9
2013,"bundesliga","Bayern Monachium","21-30",10
2013,"bundesliga","Bayern Monachium","31-40",9
2013,"bundesliga","Bayern Monachium","41-50",7
2013,"bundesliga","Bayern Monachium","51-60",12
2013,"bundesliga","Bayern Monachium","61-70",14
2013,"bundesliga","Bayern Monachium","71-80",12
2013,"bundesliga","Bayern Monachium","81-90",15
2013,"bundesliga","Borussia Dortmund","0-10",6
2013,"bundesliga","Borussia Dortmund","11-20",6
2013,"bundesliga","Borussia Dortmund","21-30",7
2013,"bundesliga","Borussia Dortmund","31-40",6
2013,"bundesliga","Borussia Dortmund","41-50",10
2013,"bundesliga","Borussia Dortmund","51-60",12
2013,"bundesliga","Borussia Dortmund","61-70",11
2013,"bundesliga","Borussia Dortmund","71-80",12
2013,"bundesliga","Borussia Dortmund","81-90",10
2013,"bundesliga","Braunschweig","11-20",3
2013,"bundesliga","Braunschweig","21-30",3
2013,"bundesliga","Braunschweig","31-40",2
2013,"bundesliga","Braunschweig","41-50",4
2013,"bundesliga","Braunschweig","51-60",4
2013,"bundesliga","Braunschweig","61-70",2
2013,"bundesliga","Braunschweig","71-80",1
2013,"bundesliga","Braunschweig","81-90",9
2013,"bundesliga","Eintracht Frankfurt","0-10",1
2013,"bundesliga","Eintracht Frankfurt","11-20",7
2013,"bundesliga","Eintracht Frankfurt","21-30",2
2013,"bundesliga","Eintracht Frankfurt","31-40",6
2013,"bundesliga","Eintracht Frankfurt","41-50",6
2013,"bundesliga","Eintracht Frankfurt","51-60",6
2013,"bundesliga","Eintracht Frankfurt","61-70",5
2013,"bundesliga","Eintracht Frankfurt","71-80",1
2013,"bundesliga","Eintracht Frankfurt","81-90",4
2013,"bundesliga","FC Augsburg","0-10",6
2013,"bundesliga","FC Augsburg","11-20",3
2013,"bundesliga","FC Augsburg","21-30",7
2013,"bundesliga","FC Augsburg","31-40",7
2013,"bundesliga","FC Augsburg","41-50",5
2013,"bundesliga","FC Augsburg","51-60",5
2013,"bundesliga","FC Augsburg","61-70",2
2013,"bundesliga","FC Augsburg","71-80",4
2013,"bundesliga","FC Augsburg","81-90",7
2013,"bundesliga","FC Schalke 04","0-10",5
2013,"bundesliga","FC Schalke 04","11-20",7
2013,"bundesliga","FC Schalke 04","21-30",6
2013,"bundesliga","FC Schalke 04","31-40",7
2013,"bundesliga","FC Schalke 04","41-50",6
2013,"bundesliga","FC Schalke 04","51-60",5
2013,"bundesliga","FC Schalke 04","61-70",7
2013,"bundesliga","FC Schalke 04","71-80",6
2013,"bundesliga","FC Schalke 04","81-90",11
2013,"bundesliga","Hamburger SV","0-10",2
2013,"bundesliga","Hamburger SV","11-20",5
2013,"bundesliga","Hamburger SV","21-30",7
2013,"bundesliga","Hamburger SV","31-40",2
2013,"bundesliga","Hamburger SV","41-50",10
2013,"bundesliga","Hamburger SV","51-60",5
2013,"bundesliga","Hamburger SV","61-70",4
2013,"bundesliga","Hamburger SV","71-80",8
2013,"bundesliga","Hamburger SV","81-90",7
2013,"bundesliga","Hannover","0-10",4
2013,"bundesliga","Hannover","11-20",4
2013,"bundesliga","Hannover","21-30",7
2013,"bundesliga","Hannover","31-40",4
2013,"bundesliga","Hannover","41-50",6
2013,"bundesliga","Hannover","51-60",6
2013,"bundesliga","Hannover","61-70",2
2013,"bundesliga","Hannover","71-80",3
2013,"bundesliga","Hannover","81-90",10
2013,"bundesliga","Hertha Berlin","0-10",3
2013,"bundesliga","Hertha Berlin","11-20",6
2013,"bundesliga","Hertha Berlin","21-30",4
2013,"bundesliga","Hertha Berlin","31-40",5
2013,"bundesliga","Hertha Berlin","41-50",3
2013,"bundesliga","Hertha Berlin","51-60",5
2013,"bundesliga","Hertha Berlin","61-70",3
2013,"bundesliga","Hertha Berlin","71-80",7
2013,"bundesliga","Hertha Berlin","81-90",4
2013,"bundesliga","SC Freiburg","0-10",1
2013,"bundesliga","SC Freiburg","11-20",3
2013,"bundesliga","SC Freiburg","21-30",4
2013,"bundesliga","SC Freiburg","31-40",3
2013,"bundesliga","SC Freiburg","41-50",4
2013,"bundesliga","SC Freiburg","51-60",8
2013,"bundesliga","SC Freiburg","61-70",5
2013,"bundesliga","SC Freiburg","71-80",7
2013,"bundesliga","SC Freiburg","81-90",7
2013,"bundesliga","TSG Hoffenheim","0-10",7
2013,"bundesliga","TSG Hoffenheim","11-20",12
2013,"bundesliga","TSG Hoffenheim","21-30",5
2013,"bundesliga","TSG Hoffenheim","31-40",6
2013,"bundesliga","TSG Hoffenheim","41-50",11
2013,"bundesliga","TSG Hoffenheim","51-60",7
2013,"bundesliga","TSG Hoffenheim","61-70",10
2013,"bundesliga","TSG Hoffenheim","71-80",4
2013,"bundesliga","TSG Hoffenheim","81-90",10
2013,"bundesliga","VfB Stuttgart","0-10",6
2013,"bundesliga","VfB Stuttgart","11-20",10
2013,"bundesliga","VfB Stuttgart","21-30",4
2013,"bundesliga","VfB Stuttgart","31-40",5
2013,"bundesliga","VfB Stuttgart","41-50",5
2013,"bundesliga","VfB Stuttgart","51-60",6
2013,"bundesliga","VfB Stuttgart","61-70",5
2013,"bundesliga","VfB Stuttgart","71-80",2
2013,"bundesliga","VfB Stuttgart","81-90",5
2013,"bundesliga","VfL Wolfsburg","0-10",6
2013,"bundesliga","VfL Wolfsburg","11-20",6
2013,"bundesliga","VfL Wolfsburg","21-30",2
2013,"bundesliga","VfL Wolfsburg","31-40",8
2013,"bundesliga","VfL Wolfsburg","41-50",7
2013,"bundesliga","VfL Wolfsburg","51-60",7
2013,"bundesliga","VfL Wolfsburg","61-70",9
2013,"bundesliga","VfL Wolfsburg","71-80",7
2013,"bundesliga","VfL Wolfsburg","81-90",10
2013,"bundesliga","Werder Brema","0-10",1
2013,"bundesliga","Werder Brema","11-20",5
2013,"bundesliga","Werder Brema","21-30",4
2013,"bundesliga","Werder Brema","31-40",7
2013,"bundesliga","Werder Brema","41-50",3
2013,"bundesliga","Werder Brema","51-60",2
2013,"bundesliga","Werder Brema","61-70",3
2013,"bundesliga","Werder Brema","71-80",3
2013,"bundesliga","Werder Brema","81-90",11
2013,"laliga","Almeria","0-10",3
2013,"laliga","Almeria","11-20",3
2013,"laliga","Almeria","21-30",5
2013,"laliga","Almeria","31-40",6
2013,"laliga","Almeria","41-50",3
2013,"laliga","Almeria","51-60",4
2013,"laliga","Almeria","61-70",4
2013,"laliga","Almeria","71-80",8
2013,"laliga","Almeria","81-90",7
2013,"laliga","Ath. Bilbao","0-10",9
2013,"laliga","Ath. Bilbao","11-20",5
2013,"laliga","Ath. Bilbao","21-30",3
2013,"laliga","Ath. Bilbao","31-40",5
2013,"laliga","Ath. Bilbao","41-50",6
2013,"laliga","Ath. Bilbao","51-60",5
2013,"laliga","Ath. Bilbao","61-70",10
2013,"laliga","Ath. Bilbao","71-80",10
2013,"laliga","Ath. Bilbao","81-90",12
2013,"laliga","Atl. Madryt","0-10",5
2013,"laliga","Atl. Madryt","11-20",6
2013,"laliga","Atl. Madryt","21-30",8
2013,"laliga","Atl. Madryt","31-40",6
2013,"laliga","Atl. Madryt","41-50",8
2013,"laliga","Atl. Madryt","51-60",10
2013,"laliga","Atl. Madryt","61-70",11
2013,"laliga","Atl. Madryt","71-80",13
2013,"laliga","Atl. Madryt","81-90",8
2013,"laliga","Barcelona","0-10",10
2013,"laliga","Barcelona","11-20",10
2013,"laliga","Barcelona","21-30",8
2013,"laliga","Barcelona","31-40",13
2013,"laliga","Barcelona","41-50",9
2013,"laliga","Barcelona","51-60",8
2013,"laliga","Barcelona","61-70",14
2013,"laliga","Barcelona","71-80",13
2013,"laliga","Barcelona","81-90",11
2013,"laliga","Betis","0-10",2
2013,"laliga","Betis","11-20",5
2013,"laliga","Betis","21-30",3
2013,"laliga","Betis","31-40",4
2013,"laliga","Betis","41-50",1
2013,"laliga","Betis","51-60",2
2013,"laliga","Betis","61-70",5
2013,"laliga","Betis","71-80",7
2013,"laliga","Betis","81-90",6
2013,"laliga","Celta Vigo","0-10",2
2013,"laliga","Celta Vigo","11-20",4
2013,"laliga","Celta Vigo","21-30",7
2013,"laliga","Celta Vigo","31-40",6
2013,"laliga","Celta Vigo","41-50",7
2013,"laliga","Celta Vigo","51-60",4
2013,"laliga","Celta Vigo","61-70",3
2013,"laliga","Celta Vigo","71-80",8
2013,"laliga","Celta Vigo","81-90",6
2013,"laliga","Elche","0-10",2
2013,"laliga","Elche","11-20",2
2013,"laliga","Elche","21-30",3
2013,"laliga","Elche","31-40",5
2013,"laliga","Elche","41-50",1
2013,"laliga","Elche","51-60",3
2013,"laliga","Elche","61-70",3
2013,"laliga","Elche","71-80",2
2013,"laliga","Elche","81-90",8
2013,"laliga","Espanyol","0-10",5
2013,"laliga","Espanyol","21-30",6
2013,"laliga","Espanyol","31-40",4
2013,"laliga","Espanyol","41-50",5
2013,"laliga","Espanyol","51-60",3
2013,"laliga","Espanyol","61-70",5
2013,"laliga","Espanyol","71-80",6
2013,"laliga","Espanyol","81-90",6
2013,"laliga","Getafe","0-10",5
2013,"laliga","Getafe","11-20",4
2013,"laliga","Getafe","21-30",5
2013,"laliga","Getafe","31-40",4
2013,"laliga","Getafe","41-50",3
2013,"laliga","Getafe","51-60",3
2013,"laliga","Getafe","61-70",1
2013,"laliga","Getafe","71-80",3
2013,"laliga","Getafe","81-90",6
2013,"laliga","Granada","11-20",2
2013,"laliga","Granada","21-30",3
2013,"laliga","Granada","31-40",6
2013,"laliga","Granada","41-50",4
2013,"laliga","Granada","51-60",3
2013,"laliga","Granada","61-70",5
2013,"laliga","Granada","71-80",4
2013,"laliga","Granada","81-90",4
2013,"laliga","Levante","0-10",3
2013,"laliga","Levante","11-20",1
2013,"laliga","Levante","21-30",6
2013,"laliga","Levante","31-40",2
2013,"laliga","Levante","41-50",3
2013,"laliga","Levante","51-60",5
2013,"laliga","Levante","61-70",3
2013,"laliga","Levante","71-80",4
2013,"laliga","Levante","81-90",6
2013,"laliga","Malaga","0-10",2
2013,"laliga","Malaga","11-20",4
2013,"laliga","Malaga","21-30",2
2013,"laliga","Malaga","31-40",8
2013,"laliga","Malaga","41-50",2
2013,"laliga","Malaga","51-60",3
2013,"laliga","Malaga","61-70",7
2013,"laliga","Malaga","71-80",5
2013,"laliga","Malaga","81-90",6
2013,"laliga","Osasuna","0-10",6
2013,"laliga","Osasuna","11-20",8
2013,"laliga","Osasuna","21-30",2
2013,"laliga","Osasuna","31-40",3
2013,"laliga","Osasuna","41-50",4
2013,"laliga","Osasuna","51-60",3
2013,"laliga","Osasuna","81-90",5
2013,"laliga","Real Madryt","0-10",8
2013,"laliga","Real Madryt","11-20",8
2013,"laliga","Real Madryt","21-30",12
2013,"laliga","Real Madryt","31-40",9
2013,"laliga","Real Madryt","41-50",7
2013,"laliga","Real Madryt","51-60",14
2013,"laliga","Real Madryt","61-70",12
2013,"laliga","Real Madryt","71-80",11
2013,"laliga","Real Madryt","81-90",22
2013,"laliga","Real Sociedad","0-10",7
2013,"laliga","Real Sociedad","11-20",4
2013,"laliga","Real Sociedad","21-30",3
2013,"laliga","Real Sociedad","31-40",3
2013,"laliga","Real Sociedad","41-50",9
2013,"laliga","Real Sociedad","51-60",9
2013,"laliga","Real Sociedad","61-70",11
2013,"laliga","Real Sociedad","71-80",5
2013,"laliga","Real Sociedad","81-90",8
2013,"laliga","Sevilla","0-10",6
2013,"laliga","Sevilla","11-20",6
2013,"laliga","Sevilla","21-30",6
2013,"laliga","Sevilla","31-40",6
2013,"laliga","Sevilla","41-50",6
2013,"laliga","Sevilla","51-60",10
2013,"laliga","Sevilla","61-70",6
2013,"laliga","Sevilla","71-80",13
2013,"laliga","Sevilla","81-90",9
2013,"laliga","Valencia","0-10",4
2013,"laliga","Valencia","21-30",4
2013,"laliga","Valencia","31-40",8
2013,"laliga","Valencia","41-50",13
2013,"laliga","Valencia","51-60",3
2013,"laliga","Valencia","61-70",9
2013,"laliga","Valencia","71-80",5
2013,"laliga","Valencia","81-90",5
2013,"laliga","Valladolid","0-10",5
2013,"laliga","Valladolid","11-20",3
2013,"laliga","Valladolid","21-30",1
2013,"laliga","Valladolid","31-40",4
2013,"laliga","Valladolid","41-50",4
2013,"laliga","Valladolid","51-60",5
2013,"laliga","Valladolid","61-70",2
2013,"laliga","Valladolid","71-80",7
2013,"laliga","Valladolid","81-90",6
2013,"laliga","Vallecano","0-10",1
2013,"laliga","Vallecano","11-20",1
2013,"laliga","Vallecano","21-30",5
2013,"laliga","Vallecano","31-40",3
2013,"laliga","Vallecano","41-50",7
2013,"laliga","Vallecano","51-60",9
2013,"laliga","Vallecano","61-70",6
2013,"laliga","Vallecano","71-80",7
2013,"laliga","Vallecano","81-90",6
2013,"laliga","Villarreal","0-10",4
2013,"laliga","Villarreal","11-20",5
2013,"laliga","Villarreal","21-30",6
2013,"laliga","Villarreal","31-40",5
2013,"laliga","Villarreal","41-50",11
2013,"laliga","Villarreal","51-60",6
2013,"laliga","Villarreal","61-70",6
2013,"laliga","Villarreal","71-80",5
2013,"laliga","Villarreal","81-90",11
2013,"ligue-1","AC Ajaccio","0-10",11
2013,"ligue-1","AC Ajaccio","11-20",2
2013,"ligue-1","AC Ajaccio","31-40",4
2013,"ligue-1","AC Ajaccio","41-50",3
2013,"ligue-1","AC Ajaccio","61-70",3
2013,"ligue-1","AC Ajaccio","71-80",3
2013,"ligue-1","AC Ajaccio","81-90",10
2013,"ligue-1","Bastia","0-10",5
2013,"ligue-1","Bastia","11-20",1
2013,"ligue-1","Bastia","21-30",2
2013,"ligue-1","Bastia","31-40",4
2013,"ligue-1","Bastia","41-50",10
2013,"ligue-1","Bastia","51-60",3
2013,"ligue-1","Bastia","61-70",2
2013,"ligue-1","Bastia","71-80",5
2013,"ligue-1","Bastia","81-90",10
2013,"ligue-1","Bordeaux","0-10",4
2013,"ligue-1","Bordeaux","11-20",2
2013,"ligue-1","Bordeaux","21-30",8
2013,"ligue-1","Bordeaux","31-40",6
2013,"ligue-1","Bordeaux","41-50",4
2013,"ligue-1","Bordeaux","51-60",5
2013,"ligue-1","Bordeaux","61-70",11
2013,"ligue-1","Bordeaux","71-80",5
2013,"ligue-1","Bordeaux","81-90",4
2013,"ligue-1","Evian TG","0-10",3
2013,"ligue-1","Evian TG","11-20",4
2013,"ligue-1","Evian TG","21-30",3
2013,"ligue-1","Evian TG","31-40",4
2013,"ligue-1","Evian TG","41-50",5
2013,"ligue-1","Evian TG","51-60",2
2013,"ligue-1","Evian TG","61-70",4
2013,"ligue-1","Evian TG","71-80",8
2013,"ligue-1","Evian TG","81-90",6
2013,"ligue-1","Guingamp","0-10",2
2013,"ligue-1","Guingamp","11-20",4
2013,"ligue-1","Guingamp","21-30",1
2013,"ligue-1","Guingamp","31-40",2
2013,"ligue-1","Guingamp","41-50",3
2013,"ligue-1","Guingamp","51-60",1
2013,"ligue-1","Guingamp","61-70",5
2013,"ligue-1","Guingamp","71-80",6
2013,"ligue-1","Guingamp","81-90",8
2013,"ligue-1","Lille","0-10",2
2013,"ligue-1","Lille","11-20",5
2013,"ligue-1","Lille","21-30",6
2013,"ligue-1","Lille","31-40",8
2013,"ligue-1","Lille","41-50",4
2013,"ligue-1","Lille","51-60",4
2013,"ligue-1","Lille","61-70",3
2013,"ligue-1","Lille","71-80",4
2013,"ligue-1","Lille","81-90",7
2013,"ligue-1","Lorient","0-10",4
